theta_deg,phi_deg,gain_dBi
36,155,3.468835
36,160,3.468835
36,165,3.468835
36,170,3.468835
36,175,3.468835
36,180,3.468835
36,185,3.468835
36,190,3.468835
36,195,3.468835
36,200,3.468835
36,205,3.468835
36,210,3.468835
36,215,3.468835
36,220,3.468835
36,225,3.468835
36,230,3.468835
36,235,3.468835
36,240,3.468835
36,245,3.468835
36,250,3.468835
36,255,3.468835
36,260,3.468835
36,265,3.468835
36,270,3.468835
36,275,3.468835
36,280,3.468835
36,285,3.468835
36,290,3.468835
36,295,3.468835
36,300,3.468835
36,305,3.468835
36,310,3.468835
36,315,3.468835
36,320,3.468835
36,325,3.468835
36,330,3.468835
36,335,3.468835
36,340,3.468835
36,345,3.468835
36,350,3.468835
36,355,3.468835
36,360,3.468835
38,0,3.154634
38,5,3.154634
38,10,3.154634
38,15,3.154634
38,20,3.154634
38,25,3.154634
38,30,3.154634
38,35,3.154634
38,40,3.154634
38,45,3.154634
38,50,3.154634
38,55,3.154634
38,60,3.154634
38,65,3.154634
38,70,3.154634
38,75,3.154634
38,80,3.154634
38,85,3.154634
38,90,3.154634
38,95,3.154634
38,100,3.154634
38,105,3.154634
38,110,3.154634
38,115,3.154634
38,120,3.154634
38,125,3.154634
38,130,3.154634
38,135,3.154634
38,140,3.154634
38,145,3.154634
38,150,3.154634
38,155,3.154634
38,160,3.154634
38,165,3.154634
38,170,3.154634
38,175,3.154634
38,180,3.154634
38,185,3.154634
38,190,3.154634
38,195,3.154634
38,200,3.154634
38,205,3.154634
38,210,3.154634
38,215,3.154634
38,220,3.154634
38,225,3.154634
38,230,3.154634
38,235,3.154634
38,240,3.154634
38,245,3.154634
38,250,3.154634
38,255,3.154634
38,260,3.154634
38,265,3.154634
38,270,3.154634
38,275,3.154634
38,280,3.154634
38,285,3.154634
38,290,3.154634
38,295,3.154634
38,300,3.154634
38,305,3.154634
38,310,3.154634
38,315,3.154634
38,320,3.154634
38,325,3.154634
38,330,3.154634
38,335,3.154634
38,340,3.154634
38,345,3.154634
38,350,3.154634
38,355,3.154634
38,360,3.154634
40,0,2.816984
40,5,2.816984
40,10,2.816984
40,15,2.816984
40,20,2.816984
40,25,2.816984
40,30,2.816984
40,35,2.816984
40,40,2.816984
40,45,2.816984
40,50,2.816984
40,55,2.816984
40,60,2.816984
40,65,2.816984
40,70,2.816984
40,75,2.816984
40,80,2.816984
40,85,2.816984
40,90,2.816984
40,95,2.816984
40,100,2.816984
40,105,2.816984
40,110,2.816984
40,115,2.816984
40,120,2.816984
40,125,2.816984
40,130,2.816984
40,135,2.816984
40,140,2.816984
40,145,2.816984
40,150,2.816984
40,155,2.816984
40,160,2.816984
40,165,2.816984
40,170,2.816984
40,175,2.816984
40,180,2.816984
40,185,2.816984
40,190,2.816984
40,195,2.816984
40,200,2.816984
40,205,2.816984
40,210,2.816984
40,215,2.816984
40,220,2.816984
40,225,2.816984
40,230,2.816984
40,235,2.816984
40,240,2.816984
40,245,2.816984
40,250,2.816984
40,255,2.816984
40,260,2.816984
40,265,2.816984
40,270,2.816984
40,275,2.816984
40,280,2.816984
40,285,2.816984
40,290,2.816984
40,295,2.816984
40,300,2.816984
40,305,2.816984
40,310,2.816984
40,315,2.816984
40,320,2.816984
40,325,2.816984
40,330,2.816984
40,335,2.816984
40,340,2.816984
40,345,2.816984
40,350,2.816984
40,355,2.816984
40,360,2.816984
42,0,2.454520
42,5,2.454520
42,10,2.454520
42,15,2.454520
42,20,2.454520
42,25,2.454520
42,30,2.454520
